Education,Income,Age,Living_With,Total_Children,Kidhome,Teenhome,Recency,Wines,Fruits,Meats,Fish,Sweets,Golds,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,Complain,Country,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Day,Dayofweek,Month,Year,Is_Parent,Total_Spent,Income_Bucket,Age_Group,TotalCampaignsAcc,is_accepted
Postgraduate,33564.0,58,Partner,1,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,Spain,0,0,0,0,24,Tuesday,6,2014,1,71,Lower,50-60,0,Not Accepted
Postgraduate,54348.0,71,Partner,2,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,Canada,0,0,0,0,8,Sunday,6,2014,1,90,Middle,70-80,0,Not Accepted
Graduate,54984.0,65,Partner,1,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,Spain,0,1,0,0,24,Saturday,5,2014,1,358,Middle,60-70,1,Accepted
Graduate,34738.0,40,Alone,1,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,Spain,0,0,0,0,11,Sunday,5,2014,1,20,Lower,30-40,0,Not Accepted
Graduate,68118.0,61,Alone,1,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,USA,0,0,0,0,18,Friday,10,2013,1,928,Middle,60-70,0,Not Accepted
Graduate,68118.0,61,Alone,1,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,Spain,0,0,0,0,18,Friday,10,2013,1,928,Middle,60-70,0,Not Accepted
Graduate,22682.0,51,Partner,1,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,Australia,0,0,0,0,3,Thursday,10,2013,1,95,Lower,50-60,0,Not Accepted
Graduate,51948.0,49,Partner,1,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,Spain,0,0,0,0,17,Tuesday,9,2013,1,311,Middle,40-50,0,Not Accepted
Graduate,25293.0,55,Partner,1,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,Spain,0,0,0,0,15,Sunday,9,2013,1,37,Lower,50-60,0,Not Accepted
Graduate,25293.0,55,Partner,1,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,Australia,0,0,0,0,15,Sunday,9,2013,1,37,Lower,50-60,0,Not Accepted
Postgraduate,41551.0,60,Partner,2,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,Canada,0,0,0,0,14,Wednesday,8,2013,1,279,Middle,50-60,0,Not Accepted
Postgraduate,56067.0,62,Partner,1,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,South Africa,0,0,0,0,20,Saturday,7,2013,1,725,Middle,60-70,0,Not Accepted
Graduate,67433.0,72,Partner,2,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,Spain,0,0,0,0,16,Tuesday,7,2013,1,992,Middle,70-80,1,Accepted
Graduate,22010.0,41,Partner,1,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,Spain,0,0,0,0,30,Sunday,6,2013,1,33,Lower,40-50,0,Not Accepted
Postgraduate,64831.0,72,Alone,2,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,South Africa,0,0,0,0,10,Monday,6,2013,1,1120,Middle,70-80,0,Not Accepted
Graduate,62820.0,70,Partner,0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,South Africa,0,0,0,0,11,Saturday,5,2013,0,976,Middle,60-70,0,Not Accepted
Graduate,62820.0,70,Partner,0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,Spain,0,0,0,0,11,Saturday,5,2013,0,976,Middle,60-70,0,Not Accepted
Postgraduate,78353.0,65,Alone,1,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,Canada,0,0,0,0,16,Tuesday,4,2013,1,1576,Upper,60-70,0,Not Accepted
Postgraduate,57183.0,58,Partner,2,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,Spain,0,0,0,0,19,Tuesday,3,2013,1,610,Middle,50-60,0,Not Accepted
Graduate,23478.0,59,Alone,0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,USA,0,0,0,0,19,Tuesday,3,2013,0,129,Lower,50-60,0,Not Accepted
Graduate,30168.0,46,Alone,1,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,Spain,0,0,0,0,7,Thursday,3,2013,1,279,Lower,40-50,0,Not Accepted
Graduate,37155.0,35,Partner,1,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,Spain,0,0,0,0,31,Thursday,1,2013,1,74,Middle,30-40,0,Not Accepted
Undergraduate,16581.0,39,Alone,0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,Spain,0,0,0,0,12,Saturday,1,2013,0,24,Lower,30-40,0,Not Accepted
Graduate,41850.0,44,Partner,2,1,1,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,USA,0,0,0,0,24,Monday,12,2012,1,96,Middle,40-50,0,Not Accepted
Postgraduate,81380.0,57,Alone,0,0,0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,Canada,0,0,0,0,22,Saturday,12,2012,0,1893,Upper,50-60,0,Not Accepted
Graduate,56386.0,43,Partner,2,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,South Africa,0,0,0,0,27,Saturday,10,2012,1,612,Middle,40-50,0,Not Accepted
Graduate,25818.0,53,Alone,1,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,Germany,0,0,0,0,18,Thursday,10,2012,1,28,Lower,50-60,0,Not Accepted
Graduate,15345.0,40,Partner,1,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,Spain,0,0,0,1,31,Friday,8,2012,1,47,Lower,30-40,1,Accepted
Postgraduate,57954.0,47,Partner,2,1,1,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,Spain,0,0,0,0,18,Wednesday,6,2014,1,493,Middle,40-50,1,Accepted
Graduate,50300.0,72,Partner,1,0,1,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,Spain,0,0,0,0,25,Sunday,5,2014,1,270,Middle,70-80,0,Not Accepted
Postgraduate,38725.0,69,Partner,2,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,Spain,0,0,0,0,10,Saturday,5,2014,1,45,Middle,60-70,0,Not Accepted
Postgraduate,10404.0,35,Partner,1,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,Spain,0,0,0,0,4,Sunday,5,2014,1,43,Lower,30-40,0,Not Accepted
Undergraduate,26868.0,33,Alone,1,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,South Africa,0,0,0,0,30,Wednesday,4,2014,1,14,Lower,30-40,0,Not Accepted
Graduate,72298.0,75,Alone,0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,0,Spain,1,0,0,0,10,Monday,3,2014,0,939,Upper,70-80,2,Accepted
Graduate,72905.0,66,Partner,0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,Spain,0,1,0,0,21,Tuesday,1,2014,0,1515,Upper,60-70,1,Accepted
Graduate,47025.0,48,Alone,1,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,USA,0,0,0,0,7,Thursday,11,2013,1,415,Middle,40-50,0,Not Accepted
Graduate,29938.0,39,Alone,1,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,South Africa,0,0,0,0,27,Sunday,10,2013,1,26,Lower,30-40,0,Not Accepted
Postgraduate,46681.0,76,Partner,2,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,Spain,0,0,0,0,8,Tuesday,10,2013,1,425,Middle,70-80,0,Not Accepted
Postgraduate,46681.0,76,Partner,2,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,South Africa,0,0,0,0,8,Tuesday,10,2013,1,425,Middle,70-80,0,Not Accepted
Postgraduate,29548.0,54,Alone,1,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,Spain,0,0,0,0,29,Thursday,8,2013,1,29,Lower,50-60,1,Accepted
Postgraduate,62058.0,68,Partner,1,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,Germany,0,0,0,0,26,Sunday,5,2013,1,450,Middle,60-70,0,Not Accepted
Postgraduate,36736.0,61,Alone,2,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,Spain,0,0,0,0,10,Friday,5,2013,1,17,Middle,60-70,0,Not Accepted
Postgraduate,8820.0,72,Alone,2,1,1,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,Canada,0,0,0,0,22,Friday,3,2013,1,35,Lower,70-80,0,Not Accepted
Undergraduate,14918.0,61,Partner,1,0,1,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,India,0,0,0,0,7,Friday,12,2012,1,43,Lower,60-70,0,Not Accepted
Graduate,56715.0,50,Partner,0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,Spain,0,0,0,0,5,Wednesday,12,2012,0,1020,Middle,40-50,0,Not Accepted
Undergraduate,24882.0,46,Partner,1,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,India,0,0,0,0,9,Sunday,9,2012,1,80,Lower,40-50,1,Accepted
Undergraduate,24882.0,46,Partner,1,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,Spain,0,0,0,0,9,Sunday,9,2012,1,80,Lower,40-50,1,Accepted
Postgraduate,40442.0,72,Partner,2,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,South Africa,0,0,0,1,19,Sunday,8,2012,1,169,Middle,70-80,1,Accepted
Postgraduate,64176.0,59,Alone,1,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,Spain,0,0,0,0,3,Friday,8,2012,1,1826,Middle,50-60,0,Not Accepted
Postgraduate,23536.0,41,Partner,1,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,Spain,0,0,0,0,4,Wednesday,6,2014,1,10,Lower,40-50,0,Not Accepted
Graduate,35246.0,66,Alone,2,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,South Africa,0,0,0,0,16,Wednesday,4,2014,1,62,Lower,60-70,0,Not Accepted
Graduate,28442.0,46,Partner,2,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,Spain,0,0,0,0,24,Monday,2,2014,1,57,Lower,40-50,0,Not Accepted
Graduate,48195.0,68,Partner,2,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,Spain,0,0,0,0,21,Tuesday,1,2014,1,265,Middle,60-70,0,Not Accepted
Postgraduate,74116.0,42,Alone,0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,South Africa,0,0,0,0,30,Monday,12,2013,0,2052,Upper,40-50,1,Accepted
Postgraduate,78093.0,77,Partner,0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,South Africa,0,0,0,0,11,Wednesday,12,2013,0,1105,Upper,70-80,0,Not Accepted
Postgraduate,59354.0,72,Alone,2,1,1,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,USA,0,0,0,0,15,Friday,11,2013,1,310,Middle,70-80,0,Not Accepted
Postgraduate,36301.0,48,Partner,1,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,South Africa,0,0,0,0,25,Friday,10,2013,1,78,Middle,40-50,0,Not Accepted
Postgraduate,77598.0,80,Alone,0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,Spain,1,0,0,0,1,Tuesday,10,2013,0,1735,Upper,70-80,1,Accepted
Graduate,62710.0,52,Partner,1,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,Spain,0,0,0,0,23,Thursday,5,2013,1,606,Middle,50-60,0,Not Accepted
Graduate,36317.0,59,Partner,1,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,Spain,0,0,0,0,22,Wednesday,5,2013,1,133,Middle,50-60,0,Not Accepted
Postgraduate,42767.0,53,Alone,2,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,South Africa,0,0,0,0,11,Saturday,5,2013,1,131,Middle,50-60,0,Not Accepted
Postgraduate,43815.0,42,Partner,1,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,Spain,0,0,0,0,5,Friday,4,2013,1,79,Middle,40-50,0,Not Accepted
Graduate,44421.0,53,Alone,2,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,Spain,0,0,0,0,15,Friday,2,2013,1,189,Middle,50-60,0,Not Accepted
Postgraduate,48948.0,80,Alone,0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,Australia,0,0,0,1,1,Friday,2,2013,0,902,Middle,70-80,2,Accepted
Postgraduate,48948.0,80,Alone,0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,South Africa,0,0,0,1,1,Friday,2,2013,0,902,Middle,70-80,2,Accepted
Postgraduate,63120.0,74,Alone,1,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,Spain,0,0,0,1,28,Friday,9,2012,1,1477,Middle,70-80,1,Accepted
Postgraduate,55517.0,74,Partner,2,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,South Africa,0,0,0,1,27,Thursday,9,2012,1,633,Middle,70-80,1,Accepted
Graduate,36864.0,67,Alone,1,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,Australia,0,0,0,1,13,Monday,8,2012,1,354,Middle,60-70,1,Accepted
Graduate,82582.0,47,Alone,0,0,0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,Australia,0,1,0,1,7,Saturday,6,2014,0,1617,Upper,40-50,3,Accepted
Graduate,79803.0,66,Alone,1,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,Spain,0,0,0,0,2,Monday,6,2014,1,868,Upper,60-70,0,Not Accepted
Postgraduate,52569.0,57,Alone,1,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,South Africa,0,0,0,0,5,Saturday,4,2014,1,95,Middle,50-60,0,Not Accepted
Postgraduate,82032.0,76,Alone,0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,India,0,0,0,0,5,Saturday,4,2014,0,1234,Upper,70-80,0,Not Accepted
Postgraduate,82032.0,76,Alone,0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,India,0,0,0,0,5,Saturday,4,2014,0,1234,Upper,70-80,0,Not Accepted
Graduate,65685.0,52,Partner,1,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,Canada,0,0,0,0,29,Saturday,3,2014,1,769,Middle,50-60,0,Not Accepted
Graduate,65685.0,52,Partner,1,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,Australia,0,0,0,0,29,Saturday,3,2014,1,769,Middle,50-60,0,Not Accepted
Postgraduate,40451.0,67,Partner,2,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,Spain,0,0,0,0,16,Sunday,2,2014,1,49,Middle,60-70,1,Accepted
Postgraduate,31163.0,51,Alone,1,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,Germany,0,0,0,0,13,Thursday,2,2014,1,38,Lower,50-60,0,Not Accepted
Postgraduate,31163.0,51,Alone,1,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,Canada,0,0,0,0,13,Thursday,2,2014,1,38,Lower,50-60,0,Not Accepted
Graduate,35704.0,72,Partner,2,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,South Africa,0,0,0,0,3,Friday,1,2014,1,94,Middle,70-80,0,Not Accepted
Graduate,7500.0,51,Alone,1,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,South Africa,0,0,0,0,26,Thursday,12,2013,1,57,Lower,50-60,0,Not Accepted
Graduate,36075.0,41,Partner,1,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,Spain,0,0,0,0,9,Monday,12,2013,1,119,Middle,40-50,0,Not Accepted
Postgraduate,70038.0,42,Partner,0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,Germany,0,0,0,0,25,Friday,10,2013,0,1244,Upper,40-50,0,Not Accepted
Postgraduate,70038.0,42,Partner,0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,Australia,0,0,0,0,25,Friday,10,2013,0,1244,Upper,40-50,0,Not Accepted
Graduate,71796.0,53,Partner,0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,South Africa,0,0,0,0,24,Thursday,10,2013,0,960,Upper,50-60,0,Not Accepted
Postgraduate,47821.0,57,Partner,2,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,Spain,0,0,0,0,20,Sunday,10,2013,1,47,Middle,50-60,0,Not Accepted
Postgraduate,45503.0,49,Partner,1,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,Spain,0,0,0,0,25,Wednesday,9,2013,1,170,Middle,40-50,0,Not Accepted
Graduate,28647.0,46,Alone,1,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,Spain,0,0,0,1,21,Wednesday,8,2013,1,94,Lower,40-50,2,Accepted
Postgraduate,37760.0,52,Alone,1,1,0,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,Spain,0,0,0,0,11,Sunday,8,2013,1,54,Middle,50-60,0,Not Accepted
Postgraduate,85431.0,72,Partner,0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,Spain,0,0,0,0,8,Saturday,6,2013,0,1165,Upper,70-80,0,Not Accepted
Postgraduate,72635.0,69,Partner,0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,Spain,0,1,0,0,3,Monday,6,2013,0,981,Upper,60-70,1,Accepted
Postgraduate,72635.0,69,Partner,0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,Spain,0,1,0,0,3,Monday,6,2013,0,981,Upper,60-70,1,Accepted
Graduate,77142.0,76,Partner,0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,Spain,0,0,0,0,29,Wednesday,5,2013,0,990,Upper,70-80,0,Not Accepted
Graduate,53172.0,46,Partner,1,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,India,0,0,0,0,6,Monday,5,2013,1,486,Middle,40-50,0,Not Accepted
Graduate,36065.0,56,Alone,2,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,Spain,0,0,0,0,31,Sunday,3,2013,1,74,Middle,50-60,0,Not Accepted
Graduate,73926.0,51,Partner,0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,Canada,0,0,0,0,2,Saturday,3,2013,0,1580,Upper,50-60,0,Not Accepted
Graduate,35790.0,47,Alone,1,1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,Australia,0,0,0,0,2,Wednesday,1,2013,1,72,Middle,40-50,0,Not Accepted
Graduate,39552.0,62,Alone,2,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,Spain,0,0,0,1,18,Tuesday,12,2012,1,384,Middle,60-70,1,Accepted
Postgraduate,68316.0,60,Partner,1,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,Spain,0,0,0,0,4,Sunday,11,2012,1,1211,Middle,50-60,0,Not Accepted
Postgraduate,102160.0,47,Partner,0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,0,South Africa,1,1,0,1,2,Friday,11,2012,0,1240,Upper,40-50,4,Accepted
Postgraduate,51390.0,59,Alone,2,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,South Africa,0,0,0,0,8,Saturday,9,2012,1,353,Middle,50-60,0,Not Accepted
Graduate,72066.0,43,Alone,0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,0,South Africa,1,1,0,1,23,Monday,6,2014,0,1792,Upper,40-50,3,Accepted
Graduate,21675.0,48,Partner,1,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,India,0,0,0,0,11,Wednesday,6,2014,1,45,Lower,40-50,0,Not Accepted
Graduate,48006.0,59,Partner,2,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,Spain,0,0,0,0,9,Monday,6,2014,1,41,Middle,50-60,0,Not Accepted
Graduate,65106.0,49,Partner,1,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,Spain,0,0,0,0,24,Saturday,5,2014,1,973,Middle,40-50,1,Accepted
Graduate,58401.0,64,Alone,1,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,Spain,0,0,0,0,20,Sunday,4,2014,1,96,Middle,60-70,0,Not Accepted
Graduate,29315.0,64,Partner,2,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,South Africa,0,0,0,0,6,Sunday,4,2014,1,48,Lower,60-70,0,Not Accepted
Postgraduate,49389.0,73,Alone,2,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,Australia,0,0,0,0,29,Thursday,8,2013,1,65,Middle,70-80,0,Not Accepted
Postgraduate,51717.0,59,Partner,1,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,South Africa,0,0,0,0,20,Tuesday,8,2013,1,122,Middle,50-60,1,Accepted
Postgraduate,46779.0,64,Alone,2,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,South Africa,0,0,0,0,12,Friday,7,2013,1,23,Middle,60-70,0,Not Accepted
Postgraduate,28520.0,64,Partner,2,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,Spain,0,0,0,0,14,Friday,6,2013,1,43,Lower,60-70,0,Not Accepted
Graduate,34377.0,61,Alone,1,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,Spain,0,0,0,0,19,Saturday,1,2013,1,114,Lower,60-70,0,Not Accepted
Postgraduate,54959.0,63,Alone,1,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,Spain,0,0,0,1,19,Saturday,1,2013,1,1232,Middle,60-70,2,Accepted
Postgraduate,82384.0,69,Partner,0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,0,Australia,1,0,0,1,19,Monday,11,2012,0,1957,Upper,60-70,2,Accepted
Graduate,46998.0,68,Alone,1,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,Spain,0,0,0,0,22,Monday,10,2012,1,377,Middle,60-70,1,Accepted
Graduate,58554.0,56,Partner,2,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,USA,0,0,0,0,26,Wednesday,9,2012,1,586,Middle,50-60,0,Not Accepted
Graduate,58554.0,56,Partner,2,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,India,0,0,0,0,26,Wednesday,9,2012,1,586,Middle,50-60,0,Not Accepted
Postgraduate,57333.0,70,Alone,1,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,Spain,0,0,0,1,22,Saturday,9,2012,1,1662,Middle,60-70,1,Accepted
Graduate,80685.0,30,Partner,0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,Spain,0,0,0,0,22,Wednesday,8,2012,0,1004,Upper,20-30,0,Not Accepted
Graduate,52117.0,59,Partner,1,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,Spain,0,0,0,0,16,Thursday,8,2012,1,279,Middle,50-60,0,Not Accepted
Postgraduate,62220.0,52,Partner,1,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,Germany,0,0,0,1,11,Saturday,8,2012,1,1226,Middle,50-60,1,Accepted
Postgraduate,64014.0,78,Partner,3,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,Canada,0,1,0,0,10,Tuesday,6,2014,1,444,Middle,70-80,1,Accepted
Postgraduate,64014.0,78,Partner,3,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,South Africa,0,1,0,0,10,Tuesday,6,2014,1,444,Middle,70-80,1,Accepted
Postgraduate,46390.0,69,Alone,1,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,USA,0,0,0,0,5,Monday,5,2014,1,222,Middle,60-70,0,Not Accepted
Graduate,75507.0,45,Partner,0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,Germany,0,0,0,0,2,Friday,5,2014,0,1440,Upper,40-50,0,Not Accepted
Graduate,75507.0,45,Partner,0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,Australia,0,0,0,0,2,Friday,5,2014,0,1440,Upper,40-50,0,Not Accepted
Postgraduate,59412.0,73,Partner,0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,Spain,0,0,0,0,19,Saturday,4,2014,0,406,Middle,70-80,0,Not Accepted
Postgraduate,50616.0,56,Alone,1,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,Spain,0,0,0,0,18,Friday,4,2014,1,149,Middle,50-60,0,Not Accepted
Postgraduate,35924.0,55,Partner,2,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,South Africa,0,0,0,0,23,Sunday,3,2014,1,34,Middle,50-60,0,Not Accepted
Postgraduate,57937.0,42,Partner,1,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,South Africa,0,0,0,0,16,Sunday,2,2014,1,683,Middle,40-50,0,Not Accepted
Postgraduate,73356.0,40,Partner,0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,0,Spain,1,1,0,1,6,Thursday,2,2014,0,1512,Upper,30-40,4,Accepted
Postgraduate,21255.0,50,Partner,1,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,Spain,0,0,0,0,21,Tuesday,1,2014,1,61,Lower,40-50,0,Not Accepted
Postgraduate,58494.0,50,Partner,1,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,South Africa,0,0,0,0,12,Thursday,12,2013,1,396,Middle,40-50,0,Not Accepted
Graduate,72460.0,55,Partner,0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,South Africa,0,0,0,0,14,Thursday,11,2013,0,1047,Upper,50-60,0,Not Accepted
Postgraduate,68682.0,33,Partner,0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,Spain,0,0,0,0,6,Sunday,10,2013,0,1598,Upper,30-40,0,Not Accepted
Postgraduate,68682.0,33,Partner,0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,Spain,0,0,0,0,6,Sunday,10,2013,0,1598,Upper,30-40,0,Not Accepted
Postgraduate,36959.0,43,Partner,1,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,Spain,0,0,0,0,2,Wednesday,10,2013,1,62,Middle,40-50,0,Not Accepted
Postgraduate,46463.0,53,Partner,2,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,Spain,0,0,0,0,18,Sunday,8,2013,1,235,Middle,50-60,0,Not Accepted
Graduate,61825.0,45,Alone,1,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,Spain,0,0,0,0,7,Wednesday,8,2013,1,424,Middle,40-50,0,Not Accepted
Graduate,61825.0,45,Alone,1,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,Spain,0,0,0,0,7,Wednesday,8,2013,1,424,Middle,40-50,0,Not Accepted
Graduate,28691.0,35,Partner,1,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,Spain,0,0,0,0,4,Thursday,7,2013,1,34,Lower,30-40,0,Not Accepted
